iso_o,input_ind,output_ind,valueshare
CHN,7,13,.018470066
EU,7,13,.012725798
IND,7,13,.048130777
JPN,7,13,.0068214014
ROW,7,13,.0190564
USA,7,13,.01013906
BRA,8,13,.001274056
CHN,8,13,.0025514434
EU,8,13,.0035498994
IND,8,13,.001323482
JPN,8,13,.00064180011
ROW,8,13,.0021671001
USA,8,13,.007630819
BRA,9,13,.027858237
CHN,9,13,.0071746595
EU,9,13,.014402798
IND,9,13,.0072811013
JPN,9,13,.010407402
ROW,9,13,.0117064
USA,9,13,.025392799
BRA,10,13,.044083778
CHN,10,13,.010462957
EU,10,13,.011401499
IND,10,13,.063787699
JPN,10,13,.010874002
ROW,10,13,.029573999
USA,10,13,.015595417
BRA,11,13,.28045422
CHN,11,13,.39442527
EU,11,13,.23690267
IND,11,13,.30586714
JPN,11,13,.30414867
ROW,11,13,.30992189
USA,11,13,.30962819
BRA,12,13,.0015475465
CHN,12,13,.00060626282
EU,12,13,.0055549997
IND,12,13,.02169193
JPN,12,13,.0063523008
ROW,12,13,.0043580001
USA,12,13,.0013866125
BRA,13,13,.18445373
CHN,13,13,.25749421
EU,13,13,.16788608
IND,13,13,.055224609
JPN,13,13,.21382704
ROW,13,13,.13683639
USA,13,13,.0872325
BRA,14,13,.0067098681
CHN,14,13,.005665652
EU,14,13,.010880799
IND,14,13,.0057370556
JPN,14,13,.0071567013
ROW,14,13,.0063117999
USA,14,13,.0093804086
BRA,15,13,.012758958
CHN,15,13,.013560267
EU,15,13,.014270098
IND,15,13,.029577231
JPN,15,13,.010099702
ROW,15,13,.0159242
USA,15,13,.0096076941
BRA,16,13,.0033606838
CHN,16,13,.016751572
EU,16,13,.024675597
IND,16,13,.011854049
JPN,16,13,.010391301
ROW,16,13,.0153971
USA,16,13,.034363333
BRA,17,13,.0015302472
CHN,17,13,.0042119417
EU,17,13,.0037241995
IND,17,13,.0073019979
JPN,17,13,.0043666009
ROW,17,13,.0070357998
USA,17,13,.013556945
BRA,18,13,.0016936414
CHN,18,13,.003992755
EU,18,13,.0055356994
IND,18,13,.0037463831
JPN,18,13,.0037664007
ROW,18,13,.0038649
USA,18,13,.0063203014
BRA,19,13,.0023038203
CHN,19,13,.0091687376
EU,19,13,.013838798
IND,19,13,.006123492
JPN,19,13,.0091403015
ROW,19,13,.0138942
USA,19,13,.011541871
BRA,20,13,.004358449
CHN,20,13,.00077245256
EU,20,13,.009627399
IND,20,13,.0015753406
JPN,20,13,.0045319009
ROW,20,13,.0034445999
USA,20,13,.0040092473
BRA,21,13,.00025909103
CHN,21,13,.00011259309
EU,21,13,.0015658998
IND,21,13,.0018067026
JPN,21,13,.0016930003
ROW,21,13,.0014328
USA,21,13,.0003392786
BRA,22,13,.0082266163
CHN,22,13,.001351717
EU,22,13,.009791499
IND,22,13,.0068068798
JPN,22,13,.010004402
ROW,22,13,.0080632996
USA,22,13,.0054108589
BRA,23,13,.032953661
CHN,23,13,.01939581
EU,23,13,.030766796
IND,23,13,.026574224
JPN,23,13,.028850306
ROW,23,13,.033148799
USA,23,13,.020389015
BRA,24,13,.0070379567
CHN,24,13,.0043212348
EU,24,13,.025998196
IND,24,13,.00004999177
JPN,24,13,.0038254007
ROW,24,13,.0057891998
USA,24,13,.00066095835
BRA,25,13,.0022313229
CHN,25,13,.00024338506
EU,25,13,.0089875991
IND,25,13,.041131426
JPN,25,13,.0084874015
ROW,25,13,.0038212
USA,25,13,.0035753746
BRA,26,13,.15095139
CHN,26,13,.060826767
EU,26,13,.15855068
IND,26,13,.1123676
JPN,26,13,.18656112
ROW,26,13,.1466974
USA,26,13,.22796562
BRA,27,13,.049548987
CHN,27,13,.02964408
EU,27,13,.039081596
IND,27,13,.035107322
JPN,27,13,.038843509
ROW,27,13,.0349955
USA,27,13,.023936391
BRA,28,13,.0031979894
CHN,28,13,.0057619461
EU,28,13,.0032077995
IND,28,13,.0012294976
JPN,28,13,.0055161011
ROW,28,13,.0040147998
USA,28,13,.0015709009
BRA,29,13,.0024176163
CHN,29,13,.0024312506
EU,29,13,.0034413994
IND,29,13,.00093164662
JPN,29,13,.0019419004
ROW,29,13,.0041354001
USA,29,13,.0035718749
BRA,30,13,.0085823033
CHN,30,13,.011983965
EU,30,13,.017604299
IND,30,13,.0075471578
JPN,30,13,.015496803
ROW,30,13,.0114141
USA,30,13,.026556326
BRA,31,13,.001535647
CHN,31,13,.0024250513
EU,31,13,.0023537998
IND,31,13,.00032874587
JPN,31,13,.00098640018
ROW,31,13,.00099720003
USA,31,13,.000049996845
BRA,32,13,.0014735491
CHN,32,13,.0058563403
EU,32,13,.0032548995
IND,32,13,.00004999177
JPN,32,13,.010171101
ROW,32,13,.0054950998
USA,32,13,.0039965482
BRA,33,13,.002167725
CHN,33,13,.001172328
EU,33,13,.0027487997
IND,33,13,.0011387126
JPN,33,13,.0019990006
ROW,33,13,.0024302001
USA,33,13,.0045290147
BRA,34,13,.0038652665
CHN,34,13,.00085384754
EU,34,13,.0050725997
IND,34,13,.001566842
JPN,34,13,.0020607004
ROW,34,13,.0036364
USA,34,13,.0040815426
BRA,35,13,.0025771109
CHN,35,13,.0012200251
EU,35,13,.0088562993
IND,35,13,.00015897384
JPN,35,13,.0079538021
ROW,35,13,.0024323999
USA,35,13,.009543498
BRA,36,13,.02694477
CHN,36,13,.013621763
EU,36,13,.021947198
IND,36,13,.025756361
JPN,36,13,.0034641006
ROW,36,13,.0207453
USA,36,13,.011118399
BRA,37,13,.0069783586
CHN,37,13,.00089064531
EU,37,13,.011332199
IND,37,13,.00004999177
JPN,37,13,.0057639009
ROW,37,13,.0053492999
USA,37,13,.0096077938
BRA,38,13,.04365629
CHN,38,13,.016666777
EU,38,13,.043016497
IND,38,13,.0045397528
JPN,38,13,.020337904
ROW,38,13,.0198735
USA,38,13,.053266939
BRA,39,13,.01099232
CHN,39,13,.016664177
EU,39,13,.035024997
IND,39,13,.044817619
JPN,39,13,.015667604
ROW,39,13,.014644
USA,39,13,.016306272
BRA,40,13,.00318059
CHN,40,13,.00058196427
EU,40,13,.0051378994
IND,40,13,.000096284144
JPN,40,13,.00015240003
ROW,40,13,.0030036999
USA,40,13,.0092903143
BRA,41,13,.00029898967
CHN,41,13,.00016978958
EU,41,13,.0023499997
IND,41,13,.00004999177
JPN,41,13,.00076360011
ROW,41,13,.0009783
USA,41,13,.00079444988
BRA,42,13,.00058527972
CHN,42,13,.000077195262
EU,42,13,.0012099999
IND,42,13,.00004999177
JPN,42,13,.0014524002
ROW,42,13,.0012442
USA,42,13,.00073735352
BRA,43,13,.00024839141
CHN,43,13,.00025628426
EU,43,13,.0017532997
IND,43,13,.00004999177
JPN,43,13,.0017221003
ROW,43,13,.0007721
USA,43,13,.00082024827
BRA,44,13,.0031233919
CHN,44,13,.0010196373
EU,44,13,.0021908998
IND,44,13,.000060090108
JPN,44,13,.0035859006
ROW,44,13,.002293
USA,44,13,.00076325185
BRA,1,14,.0023331
CHN,1,14,.00051395909
EU,1,14,.0014631663
IND,1,14,.002299146
JPN,1,14,.00082080014
ROW,1,14,.0023046003
USA,1,14,.000049997292
BRA,2,14,.0000765
CHN,2,14,.000049996019
EU,2,14,.000049998849
IND,2,14,.000049985782
JPN,2,14,.000068500005
ROW,2,14,.00030380004
USA,2,14,.000049997292
BRA,3,14,.0085500004
CHN,3,14,.069935232
EU,3,14,.017550396
IND,3,14,.2285032
JPN,3,14,.021994302
ROW,3,14,.055899307
USA,3,14,.011107998
BRA,4,14,.112546
CHN,4,14,.11917711
EU,4,14,.062049273
IND,4,14,.054583274
JPN,4,14,.06327261
ROW,4,14,.13106512
USA,4,14,.10782367
BRA,5,14,.0028836001
CHN,5,14,.000049996019
EU,5,14,.001696661
IND,5,14,.018112648
JPN,5,14,.0014374001
ROW,5,14,.006718501
USA,5,14,.00026848548
BRA,6,14,.0076497002
CHN,6,14,.003944186
EU,6,14,.003731814
IND,6,14,.008060907
JPN,6,14,.0032109004
ROW,6,14,.0041901004
USA,6,14,.0035836061
BRA,7,14,.0011153
CHN,7,14,.011921651
EU,7,14,.0027276371
IND,7,14,.0084825866
JPN,7,14,.011973302
ROW,7,14,.0057930006
USA,7,14,.0037438974
BRA,8,14,.00076339999
CHN,8,14,.0040063811
EU,8,14,.0093517853
IND,8,14,.0011448744
JPN,8,14,.0071353009
ROW,8,14,.0048917006
USA,8,14,.0038444919
BRA,9,14,.0305929
CHN,9,14,.020779446
EU,9,14,.012350816
IND,9,14,.0028106004
JPN,9,14,.037210703
ROW,9,14,.013047402
USA,9,14,.017233066
BRA,10,14,.059358899
CHN,10,14,.046055533
EU,10,14,.018366978
IND,10,14,.031381175
JPN,10,14,.040000003
ROW,10,14,.053342208
USA,10,14,.054743137
BRA,11,14,.081744596
CHN,11,14,.062986687
EU,11,14,.046244133
IND,11,14,.035976566
JPN,11,14,.061698407
ROW,11,14,.052652106
USA,11,14,.053313814
BRA,12,14,.0013238
CHN,12,14,.0013671912
EU,12,14,.0022075493
IND,12,14,.0033726408
JPN,12,14,.0032176005
ROW,12,14,.0013883001
USA,12,14,.00045297548
BRA,13,14,.036314301
CHN,13,14,.016414393
EU,13,14,.026610687
IND,13,14,.027912462
JPN,13,14,.016382502
ROW,13,14,.014539302
USA,13,14,.013757056
BRA,14,14,.1226892
CHN,14,14,.26489449
EU,14,14,.17976896
IND,14,14,.17479748
JPN,14,14,.14022551
ROW,14,14,.18799312
USA,14,14,.17182951
BRA,15,14,.01461
CHN,15,14,.041035835
EU,15,14,.022452384
IND,15,14,.046011314
JPN,15,14,.039509602
ROW,15,14,.024843603
USA,15,14,.0093948916
BRA,16,14,.0041962001
CHN,16,14,.031677678
EU,16,14,.019698948
IND,16,14,.02173112
JPN,16,14,.020881003
ROW,16,14,.015743703
USA,16,14,.030508449
BRA,17,14,.0023513001
CHN,17,14,.0026115922
EU,17,14,.0035816175
IND,17,14,.0075726463
JPN,17,14,.0073970011
ROW,17,14,.0036972004
USA,17,14,.014836897
BRA,18,14,.0027502
CHN,18,14,.0029770629
EU,18,14,.0053755762
IND,18,14,.0058048489
JPN,18,14,.0052873003
ROW,18,14,.0034119005
USA,18,14,.0027429515
BRA,19,14,.0020496
CHN,19,14,.03601123
EU,19,14,.015755037
IND,19,14,.0062882113
JPN,19,14,.013587002
ROW,19,14,.010222901
USA,19,14,.0046321494
BRA,20,14,.0036571999
CHN,20,14,.0050790953
EU,20,14,.010566857
IND,20,14,.0014829782
JPN,20,14,.0056033004
ROW,20,14,.0034011004
USA,20,14,.010057656
BRA,21,14,.0003555
CHN,21,14,.00016958649
EU,21,14,.0012809705
IND,21,14,.0031247113
JPN,21,14,.00074280013
ROW,21,14,.0012470001
USA,21,14,.00025168638
BRA,22,14,.047148701
CHN,22,14,.0038875903
EU,22,14,.015648041
IND,22,14,.0077632917
JPN,22,14,.025259504
ROW,22,14,.008022801
USA,22,14,.0058108857
BRA,23,14,.071675897
CHN,23,14,.059567459
EU,23,14,.064212628
IND,23,14,.01975468
JPN,23,14,.085711904
ROW,23,14,.070424706
USA,23,14,.030176967
BRA,24,14,.0139203
CHN,24,14,.0026400897
EU,24,14,.021410808
IND,24,14,.00034470196
JPN,24,14,.0075184009
ROW,24,14,.0063886009
USA,24,14,.0011393382
BRA,25,14,.001012
CHN,25,14,.00033117362
EU,25,14,.021110013
IND,25,14,.032950528
JPN,25,14,.022692502
ROW,25,14,.011224101
USA,25,14,.0064320518
BRA,26,14,.13347679
CHN,26,14,.049355268
EU,26,14,.12621999
IND,26,14,.098003328
JPN,26,14,.15449332
ROW,26,14,.10437252
USA,26,14,.15875161
BRA,27,14,.056596499
CHN,27,14,.045039214
EU,27,14,.05953823
IND,27,14,.097550951
JPN,27,14,.044021904
ROW,27,14,.062333107
USA,27,14,.063955233
BRA,28,14,.0054251999
CHN,28,14,.006666569
EU,28,14,.005005585
IND,28,14,.0033351514
JPN,28,14,.0072478009
ROW,28,14,.0079893013
USA,28,14,.004325266
BRA,29,14,.0043172999
CHN,29,14,.0030934536
EU,29,14,.0051060827
IND,29,14,.0024579009
JPN,29,14,.0019571001
ROW,29,14,.0051599005
USA,29,14,.0063305572
BRA,30,14,.0101127
CHN,30,14,.0079336688
EU,30,14,.030152407
IND,30,14,.020600941
JPN,30,14,.017560601
ROW,30,14,.020858202
USA,30,14,.035680272
BRA,31,14,.0026910999
CHN,31,14,.0029687637
EU,31,14,.002384345
IND,31,14,.00020654126
JPN,31,14,.00024600004
ROW,31,14,.0012093001
USA,31,14,.000054097072
BRA,32,14,.0014417
CHN,32,14,.0099422084
EU,32,14,.0038679112
IND,32,14,.000049985782
JPN,32,14,.013386702
ROW,32,14,.0047975006
USA,32,14,.0044953567
BRA,33,14,.0046481998
CHN,33,14,.0011393093
EU,33,14,.0039892085
IND,33,14,.00080057228
JPN,33,14,.0025532003
ROW,33,14,.0019242002
USA,33,14,.003916488
BRA,34,14,.0067746001
CHN,34,14,.0014890814
EU,34,14,.0077739214
IND,34,14,.0010247085
JPN,34,14,.0028778003
ROW,34,14,.007669901
USA,34,14,.0052531157
BRA,35,14,.0021645001
CHN,35,14,.00092942594
EU,35,14,.0094247833
IND,35,14,.000049985782
JPN,35,14,.013434802
ROW,35,14,.0030673004
USA,35,14,.012509723
BRA,36,14,.036461402
CHN,36,14,.026473191
EU,36,14,.030217206
IND,36,14,.021711824
JPN,36,14,.013391102
ROW,36,14,.026473204
USA,36,14,.019619139
BRA,37,14,.0045742001
CHN,37,14,.00042736597
EU,37,14,.014928856
IND,37,14,.000049985782
JPN,37,14,.0076982011
ROW,37,14,.0067081009
USA,37,14,.0065466454
BRA,38,14,.0591144
CHN,38,14,.014029982
EU,38,14,.053845458
IND,38,14,.00036239691
JPN,38,14,.033680003
ROW,38,14,.025065003
USA,38,14,.078375258
BRA,39,14,.0315989
CHN,39,14,.01959784
EU,39,14,.045415059
IND,39,14,.0031802955
JPN,39,14,.029456904
ROW,39,14,.020853702
USA,39,14,.02456777
BRA,40,14,.0039491002
CHN,40,14,.000778638
EU,40,14,.0083807074
IND,40,14,.000098871875
JPN,40,14,.00027460002
ROW,40,14,.0030084006
USA,40,14,.014459018
BRA,41,14,.00032409999
CHN,41,14,.00023308145
EU,41,14,.0022868474
IND,41,14,.000049985782
JPN,41,14,.0017641003
ROW,41,14,.0013125001
USA,41,14,.00074475975
BRA,42,14,.00049180002
CHN,42,14,.00032877381
EU,42,14,.0010081768
IND,42,14,.000049985782
JPN,42,14,.0017343003
ROW,42,14,.0010743001
USA,42,14,.00055387005
BRA,43,14,.0001701
CHN,43,14,.00043966499
EU,43,14,.0016002632
IND,43,14,.000049985782
JPN,43,14,.0022227003
ROW,43,14,.00062100007
USA,43,14,.00074065989
BRA,44,14,.0039992002
CHN,44,14,.0010499164
EU,44,14,.0035922173
IND,44,14,.000049985782
JPN,44,14,.0091607012
ROW,44,14,.0027464002
USA,44,14,.0013355277
BRA,1,15,.0070781289
CHN,1,15,.000060494101
EU,1,15,.00093346497
IND,1,15,.000050085579
JPN,1,15,.00008759342
ROW,1,15,.00068969955
USA,1,15,.000049996244
BRA,2,15,.000049998787
CHN,2,15,.000049995124
EU,2,15,.000049998122
IND,2,15,.000049985607
JPN,2,15,.000049996244
ROW,2,15,.000049999962
USA,2,15,.000049996244
BRA,3,15,.07116688
CHN,3,15,.034365948
EU,3,15,.045887373
IND,3,15,.12074973
JPN,3,15,.0024169183
ROW,3,15,.036856472
USA,3,15,.013546583
BRA,4,15,.093514033
CHN,4,15,.19220625
EU,4,15,.037884478
IND,4,15,.16919188
JPN,4,15,.068137482
ROW,4,15,.19288236
USA,4,15,.056088787
BRA,5,15,.0016335604
CHN,5,15,.000049995124
EU,5,15,.002739697
IND,5,15,.0061083417
JPN,5,15,.0012355072
ROW,5,15,.0021179984
USA,5,15,.00011359147
BRA,6,15,.0038084078
CHN,6,15,.012913541
EU,6,15,.0030399859
IND,6,15,.0068215365
JPN,6,15,.00057625672
ROW,6,15,.0015841988
USA,6,15,.00058385619
BRA,7,15,.00034429168
CHN,7,15,.0018987149
EU,7,15,.0010707598
IND,7,15,.0058382195
JPN,7,15,.00048556353
ROW,7,15,.0020168987
USA,7,15,.00016928728
BRA,8,15,.00038289075
CHN,8,15,.00027557314
EU,8,15,.0022951139
IND,8,15,.00075888156
JPN,8,15,.00049046316
ROW,8,15,.00088729936
USA,8,15,.0020612453
BRA,9,15,.00080288056
CHN,9,15,.00054954638
EU,9,15,.0030964839
IND,9,15,.0014612792
JPN,9,15,.0016139788
ROW,9,15,.0015524988
USA,9,15,.0086493511
BRA,10,15,.037469994
CHN,10,15,.061794173
EU,10,15,.011843455
IND,10,15,.044134192
JPN,10,15,.02331155
ROW,10,15,.02834308
USA,10,15,.0098007638
BRA,11,15,.026436262
CHN,11,15,.016150825
EU,11,15,.020325737
IND,11,15,.022008963
JPN,11,15,.0080802925
ROW,11,15,.019909985
USA,11,15,.010319725
BRA,12,15,.001943653
CHN,12,15,.00023227734
EU,12,15,.0023509117
IND,12,15,.0024273014
JPN,12,15,.00040486958
ROW,12,15,.00058699958
USA,12,15,.00026338021
BRA,13,15,.0047483849
CHN,13,15,.0012092821
EU,13,15,.0063582612
IND,13,15,.0079111233
JPN,13,15,.002623603
ROW,13,15,.0033779978
USA,13,15,.007738519
BRA,14,15,.0041930983
CHN,14,15,.019769171
EU,14,15,.010052823
IND,14,15,.018195162
JPN,14,15,.0040699947
ROW,14,15,.011011193
USA,14,15,.013102815
BRA,15,15,.18734187
CHN,15,15,.3857348
EU,15,15,.36629292
IND,15,15,.22362033
JPN,15,15,.64889371
ROW,15,15,.35959923
USA,15,15,.38681126
BRA,16,15,.02229616
CHN,16,15,.003960114
EU,16,15,.044204939
IND,16,15,.03644371
JPN,16,15,.0046769488
ROW,16,15,.022319583
USA,16,15,.042239625
BRA,17,15,.0023422434
CHN,17,15,.0014133622
EU,17,15,.0026412008
IND,17,15,.0061859195
JPN,17,15,.0027785914
ROW,17,15,.0045637968
USA,17,15,.013037921
BRA,18,15,.0029877275
CHN,18,15,.0011440885
EU,18,15,.0063185627
IND,18,15,.0047631287
JPN,18,15,.0032841535
ROW,18,15,.0049400963
USA,18,15,.010092142
BRA,19,15,.027397837
CHN,19,15,.022919165
EU,19,15,.01545812
IND,19,15,.0073818746
JPN,19,15,.0034152435
ROW,19,15,.0095232939
USA,19,15,.0097815655
BRA,20,15,.0025007394
CHN,20,15,.00043855724
EU,20,15,.0038379559
IND,20,15,.0017094079
JPN,20,15,.0021867359
ROW,20,15,.0025524981
USA,20,15,.0050168233
BRA,21,15,.00081038038
CHN,21,15,.000068693298
EU,21,15,.0013152506
IND,21,15,.00055334071
JPN,21,15,.00037437188
ROW,21,15,.0012890991
USA,21,15,.00033897453
BRA,22,15,.087125793
CHN,22,15,.0015649474
EU,22,15,.015811106
IND,22,15,.0080902707
JPN,22,15,.0041448888
ROW,22,15,.0065828953
USA,22,15,.0052616047
BRA,23,15,.06677378
CHN,23,15,.059763473
EU,23,15,.054887239
IND,23,15,.039425548
JPN,23,15,.0252978
ROW,23,15,.053337462
USA,23,15,.032120585
BRA,24,15,.057631008
CHN,24,15,.033685416
EU,24,15,.071100235
IND,24,15,.00012906284
JPN,24,15,.0021241405
ROW,24,15,.029860979
USA,24,15,.036298271
BRA,25,15,.018049065
CHN,25,15,.00017088334
EU,25,15,.010051323
IND,25,15,.020827604
JPN,25,15,.0062718289
ROW,25,15,.0044524968
USA,25,15,.0050101238
BRA,26,15,.077723324
CHN,26,15,.035647623
EU,26,15,.090794988
IND,26,15,.086863399
JPN,26,15,.094694182
ROW,26,15,.075888544
USA,26,15,.11249175
BRA,27,15,.054818273
CHN,27,15,.035961095
EU,27,15,.043657862
IND,27,15,.098235317
JPN,27,15,.040397368
ROW,27,15,.041274369
USA,27,15,.040971223
BRA,28,15,.006766336
CHN,28,15,.0045593553
EU,28,15,.0045302301
IND,28,15,.0030831124
JPN,28,15,.0059210551
ROW,28,15,.0047280965
USA,28,15,.0024777139
BRA,29,15,.0031335242
CHN,29,15,.0018157229
EU,29,15,.0036579627
IND,29,15,.0021442827
JPN,29,15,.0017152712
ROW,29,15,.0036356975
USA,29,15,.0036839235
BRA,30,15,.019502329
CHN,30,15,.007505768
EU,30,15,.01812502
IND,30,15,.024067272
JPN,30,15,.016173586
ROW,30,15,.01319949
USA,30,15,.0089251297
BRA,31,15,.00048328831
CHN,31,15,.0024119648
EU,31,15,.0011783558
IND,31,15,.000049985607
JPN,31,15,.000049996244
ROW,31,15,.0003881997
USA,31,15,.00011759117
BRA,32,15,.0025273387
CHN,32,15,.0057871356
EU,32,15,.0029340899
IND,32,15,.000049985607
JPN,32,15,.0028848832
ROW,32,15,.0027066981
USA,32,15,.0029041818
BRA,33,15,.0010071757
CHN,33,15,.00071952987
EU,33,15,.0017012361
IND,33,15,.00050325511
JPN,33,15,.00059015572
ROW,33,15,.0008541994
USA,33,15,.0041534882
BRA,34,15,.0019218535
CHN,34,15,.00038606234
EU,34,15,.0031749809
IND,34,15,.000060482587
JPN,34,15,.0004447666
ROW,34,15,.001468799
USA,34,15,.0029577778
BRA,35,15,.0023852421
CHN,35,15,.0005838431
EU,35,15,.0063376622
IND,35,15,.000067180663
JPN,35,15,.0026948976
ROW,35,15,.0021301983
USA,35,15,.010016147
BRA,36,15,.033599388
CHN,36,15,.037033692
EU,36,15,.01542192
IND,36,15,.0074433573
JPN,36,15,.0037911152
ROW,36,15,.015465189
USA,36,15,.020265779
BRA,37,15,.0033711186
CHN,37,15,.000049995124
EU,37,15,.0051645064
IND,37,15,.000049985607
JPN,37,15,.0014981874
ROW,37,15,.0021025985
USA,37,15,.0035232354
BRA,38,15,.029628882
CHN,38,15,.0057567386
EU,38,15,.025162656
IND,38,15,.0019061512
JPN,38,15,.0035655322
ROW,38,15,.019541785
USA,38,15,.05176501
BRA,39,15,.020457504
CHN,39,15,.0074668718
EU,39,15,.021934377
IND,39,15,.02004713
JPN,39,15,.003635227
ROW,39,15,.0095296931
USA,39,15,.026539108
BRA,40,15,.0077067134
CHN,40,15,.00088641356
EU,40,15,.011057785
IND,40,15,.00039228707
JPN,40,15,.00055315846
ROW,40,15,.0024227984
USA,40,15,.038405817
BRA,41,15,.0035373142
CHN,41,15,.000069193258
EU,41,15,.0015122432
IND,41,15,.000049985607
JPN,41,15,.00018658598
ROW,41,15,.00088209938
USA,41,15,.00046106536
BRA,42,15,.00042848964
CHN,42,15,.0003116696
EU,42,15,.00072697271
IND,42,15,.000049985607
JPN,42,15,.00068174879
ROW,42,15,.00080709939
USA,42,15,.00027197957
BRA,43,15,.000078398101
CHN,43,15,.00023457712
EU,43,15,.00080966961
IND,43,15,.000049985607
JPN,43,15,.00050066243
ROW,43,15,.00063639955
USA,43,15,.00058665592
BRA,44,15,.0020944492
CHN,44,15,.0004234587
EU,44,15,.0022700147
IND,44,15,.000049985607
JPN,44,15,.0029890756
ROW,44,15,.0014498989
USA,44,15,.00093562977
BRA,1,16,.00033487775
CHN,1,16,.00033256804
EU,1,16,.0008934692
IND,1,16,.00013226731
JPN,1,16,.0011010605
ROW,1,16,.0015952
USA,1,16,.000049996448
BRA,2,16,.000049996677
CHN,2,16,.000049995197
EU,2,16,.000049998278
IND,2,16,.000049987641
JPN,2,16,.00018459337
ROW,2,16,.000091499998
USA,2,16,.000049996448
BRA,3,16,.006041199
CHN,3,16,.0042325933
EU,3,16,.0017788388
IND,3,16,.0013754599
JPN,3,16,.00047298303
ROW,3,16,.0064963
USA,3,16,.00027428049
BRA,4,16,.0020427643
CHN,4,16,.0083686961
EU,4,16,.0040671597
IND,4,16,.16128013
JPN,4,16,.0026534048
ROW,4,16,.0250786
USA,4,16,.0022246419
BRA,5,16,.000049996677
CHN,5,16,.000049995197
EU,5,16,.000051898212
IND,5,16,.000098875549
JPN,5,16,.000049998205
ROW,5,16,.00019229999
USA,5,16,.00027148071
BRA,6,16,.0064143739
CHN,6,16,.010015838
EU,6,16,.002702107
IND,6,16,.0065408829
JPN,6,16,.0021266236
ROW,6,16,.0032988
USA,6,16,.00075134664
BRA,7,16,.0024325384
CHN,7,16,.0080112293
EU,7,16,.0020773285
IND,7,16,.0056417054
JPN,7,16,.0019052316
ROW,7,16,.0054088999
USA,7,16,.00087093812
BRA,8,16,.0045384988
CHN,8,16,.010123728
EU,8,16,.0053600152
IND,8,16,.0023836107
JPN,8,16,.0018279344
ROW,8,16,.0044546998
USA,8,16,.0032272707
BRA,9,16,.025151629
CHN,9,16,.0043829791
EU,9,16,.0056769042
IND,9,16,.0011437172
JPN,9,16,.013753306
ROW,9,16,.0060390001
USA,9,16,.010458057
BRA,10,16,.011686624
CHN,10,16,.0087107625
EU,10,16,.0041829562
IND,10,16,.0072147162
JPN,10,16,.0076281261
ROW,10,16,.018805901
USA,10,16,.0054446128
BRA,11,16,.05541132
CHN,11,16,.026599044
EU,11,16,.021931645
IND,11,16,.013054572
JPN,11,16,.012437054
ROW,11,16,.034858599
USA,11,16,.031659652
BRA,12,16,.0017849815
CHN,12,16,.0005274493
